Station,DIRN,Station-DIRN,Type,Signal Name,Latitude,Longitude,SignalLabel,SectionId
BSRX,UP,BSRX-UP,Distant,DS,16.49443,75.8214183,BSRX-UP-DS,39
BSRX,UP,BSRX-UP,Home,HS,16.48543,75.8233633,BSRX-UP-HS,39
BSRX,UP,BSRX-UP,Starter,STR,16.47665,75.8314983,BSRX-UP-STR,39
WDL,UP,WDL-UP,Distant,DS,16.43057,75.8486717,WDL-UP-DS,39
WDL,UP,WDL-UP,Home,HS,16.42293,75.8533017,WDL-UP-HS,39
WDL,UP,WDL-UP,Starter,STR,16.41715,75.8631017,WDL-UP-STR,39
LMT,UP,LMT-UP,Distant,DS,16.3664,75.891255,LMT-UP-DS,39
LMT,UP,LMT-UP,Home,HS,16.35859,75.897455,LMT-UP-HS,39
LMT,UP,LMT-UP,Starter,STR,16.34169,75.9017617,LMT-UP-STR,39
IB,UP,IB-UP,IB Distant,IBD,16.32156,75.8713833,LMT-UP-IBD,39
IB,UP,IB-UP,IBS,IBS,16.31849,75.86213,LMT-UP-IBS,39
JRKT,UP,JRKT-UP,Distant,DS,16.29904,75.8451817,JRKT-UP-DS,39
JRKT,UP,JRKT-UP,Home,HS,16.29059,75.8396817,JRKT-UP-HS,39
JRKT,UP,JRKT-UP,Starter,STR,16.28018,75.837255,JRKT-UP-STR,39
MGL,UP,MGL-UP,Distant,DS,16.2308,75.77234,MGL-UP-DS,39
MGL,UP,MGL-UP,Home,HS,16.22907,75.763335,MGL-UP-HS,39
MGL,UP,MGL-UP,Starter,STR,16.2234,75.7497633,MGL-UP-STR,39
BGK,UP,BGK-UP,Distant,DS,16.1944,75.7184567,BGK-UP-DS,39
BGK,UP,BGK-UP,Home,HS,16.18719,75.71282,BGK-UP-HS,39
BGK,UP,BGK-UP,Routing HS,RHS,16.18323,75.7064317,BGK-UP-RHS,39
BGK,UP,BGK-UP,Starter,STR,16.17674,75.6963817,BGK-UP-STR,39
GED,UP,GED-UP,Distant,DS,16.08459,75.6989917,GED-UP-DS,38
GED,UP,GED-UP,Home,HS,16.07273,75.69706,GED-UP-HS,38
GED,UP,GED-UP,Starter,STR,16.06115,75.691975,GED-UP-STR,38
BDM,UP,BDM-UP,Home,HS,15.96759,75.677935,BDM-UP-HS,38
BDM,UP,BDM-UP,Starter,STR,15.95633,75.6762867,BDM-UP-STR,38
LKY,UP,LKY-UP,Distant,DS,15.88713,75.637505,LKY-UP-DS,38
LKY,UP,LKY-UP,Home,HS,15.87836,75.6323567,LKY-UP-HS,38
LKY,UP,LKY-UP,Starter,STR,15.86825,75.62645,LKY-UP-STR,38
HLAR,UP,HLAR-UP,Distant,DS,15.8427,75.6497167,HLAR-UP-DS,38
HLAR,UP,HLAR-UP,Home,HS,15.83343,75.6488017,HLAR-UP-HS,38
HLAR,UP,HLAR-UP,Starter,STR,15.81637,75.6465483,HLAR-UP-STR,38
IB,UP,IB-UP,IB Distant,IBD,15.77005,75.635385,HLAR-UP-IBD,38
IB,UP,IB-UP,IBS,IBS,15.76199,75.63077,HLAR-UP-IBS,38
MLP,UP,MLP-UP,Distant,DS,15.69282,75.6133667,MLP-UP-DS,38
MLP,UP,MLP-UP,Home,HS,15.68296,75.6099567,MLP-UP-HS,38
MLP,UP,MLP-UP,Starter,STR,15.67216,75.6106083,MLP-UP-STR,38
BLR,UP,BLR-UP,Distant,DS,15.6144,75.60898,BLR-UP-DS,38
BLR,UP,BLR-UP,Home,HS,15.60393,75.6074033,BLR-UP-HS,38
BLR,UP,BLR-UP,Starter,STR,15.59433,75.6027033,BLR-UP-STR,38
HBL,UP,HBL-UP,Distant,DS,15.53954,75.5881917,HBL-UP-DS,38
HBL,UP,HBL-UP,Home,HS,15.5312,75.5829867,HBL-UP-HS,38
HBL,UP,HBL-UP,Starter,STR,15.52187,75.577675,HBL-UP-STR,38
GDGB,UP,GDGB-UP,Distant,DS,15.45682,75.6179967,GDGB-UP-DS,38
GDGB,UP,GDGB-UP,Home,HS,15.44848,75.621535,GDGB-UP-HS,38
GDGB,UP,GDGB-UP,LSS cum Distant,LSSDS,15.44462,75.6219233,GDGB-UP-LSSDS,38
GDG(B),UP,GDG(B)-UP,Home,HS,15.43708,75.6285733,GDG(B)-UP-HS,38
GDG,UP,GDG-UP,Starter,STR,15.4372,75.6467867,GDG-UP-STR,38
SUBL,DN,SUBL-DN,Home,HS,15.34296,75.1708533,SUBL-DN-HS,11
SUBL,DN,SUBL-DN,Starter,STR,15.33012,75.1773467,SUBL-DN-STR,11
KNO,DN,KNO-DN,Home,HS,15.2632,75.2461617,KNO-DN-HS,11
KNO,DN,KNO-DN,Starter,STR,15.25504,75.2536083,KNO-DN-STR,11
SNH,DN,SNH-DN,Distant,DS,15.21794,75.2859067,SNH-DN-DS,11
SNH,DN,SNH-DN,Home,HS,15.21057,75.2931717,SNH-DN-HS,11
SNH,DN,SNH-DN,Starter,STR,15.20221,75.3014567,SNH-DN-STR,11
GDI,DN,GDI-DN,Distant,DS,15.14005,75.3519117,GDI-DN-DS,11
GDI,DN,GDI-DN,Home,HS,15.131,75.3562817,GDI-DN-HS,11
GDI,DN,GDI-DN,Starter,STR,15.12123,75.361105,GDI-DN-STR,11
YLG,DN,YLG-DN,Distant,DS,15.05435,75.405005,YLG-DN-DS,11
YLG,DN,YLG-DN,Home,HS,15.04385,75.4096967,YLG-DN-HS,11
YLG,DN,YLG-DN,Starter,STR,15.0299,75.411855,YLG-DN-STR,11
SVNR,DN,SVNR-DN,Distant,DS,14.98203,75.41006,SVNR-DN-DS,11
SVNR,DN,SVNR-DN,Home,HS,14.97195,75.4096217,SVNR-DN-HS,11
SVNR,DN,SVNR-DN,Starter,STR,14.96107,75.40664,SVNR-DN-STR,11
KJG,DN,KJG-DN,Home,HS,14.85675,75.4104083,KJG-DN-HS,11
KJG,DN,KJG-DN,Starter,STR,14.8465,75.4057433,KJG-DN-STR,11
HVR,DN,HVR-DN,Home,HS,14.80365,75.4038817,HVR-DN-HS,11
HVR,DN,HVR-DN,Starter,STR,14.79175,75.4131883,HVR-DN-STR,11
BYD,DN,BYD-DN,Distant,DS,14.71092,75.4785867,BYD-DN-DS,11
BYD,DN,BYD-DN,Home,HS,14.70278,75.4851983,BYD-DN-HS,11
BYD,DN,BYD-DN,Starter,STR,14.69661,75.4940817,BYD-DN-STR,11
DAD,DN,DAD-DN,Distant,DS,14.66742,75.5587733,DAD-DN-DS,11
DAD,DN,DAD-DN,Home,HS,14.6677,75.5706283,DAD-DN-HS,11
DAD,DN,DAD-DN,Starter,STR,14.66774,75.5818333,DAD-DN-STR,11
RNR,DN,RNR-DN,Distant,DS,14.63718,75.6212217,RNR-DN-DS,11
RNR,DN,RNR-DN,Home,HS,14.63138,75.6287183,RNR-DN-HS,11
RNR,DN,RNR-DN,Starter,STR,14.62308,75.6398133,RNR-DN-STR,11
CLI,DN,CLI-DN,Distant,DS,14.57105,75.7219283,CLI-DN-DS,11
CLI,DN,CLI-DN,Home,HS,14.56457,75.72991,CLI-DN-HS,11
CLI,DN,CLI-DN,Starter,STR,14.55767,75.7427217,CLI-DN-STR,11
KMPS,DN,KMPS-DN,Distant,DS,14.53186,75.7727967,KMPS-DN-DS,11
KMPS,DN,KMPS-DN,Home,HS,14.52679,75.7808317,KMPS-DN-HS,11
HRR,DN,HRR-DN,Distant,DS,14.52065,75.7944883,HRR-DN-DS,11
HRR,DN,HRR-DN,Home,HS,14.51933,75.8042283,HRR-DN-HS,11
HRR,DN,HRR-DN,Starter,STR,14.51263,75.8165317,HRR-DN-STR,11
AVC,DN,AVC-DN,Home,HS,14.50143,75.841065,AVC-DN-HS,11
AVC,DN,AVC-DN,Starter,STR,14.49818,75.8546583,AVC-DN-STR,11
DVG,DN,DVG-DN,Distant,DS,14.47485,75.9031733,DVG-DN-DS,11
DVG,DN,DVG-DN,Home,HS,14.47041,75.9122433,DVG-DN-HS,11
DVG,DN,DVG-DN,Starter,STR,14.46757,75.923,DVG-DN-STR,11
THN,DN,THN-DN,Home,HS,14.40536,75.9619983,THN-DN-HS,11
THN,DN,THN-DN,Starter,STR,14.39469,75.967335,THN-DN-STR,11
KAG,DN,KAG-DN,Distant,DS,14.33912,76.0226583,KAG-DN-DS,11
KAG,DN,KAG-DN,Home,HS,14.33312,76.0300433,KAG-DN-HS,11
KAG,DN,KAG-DN,Starter,STR,14.32651,76.038175,KAG-DN-STR,11
MYK,DN,MYK-DN,Home,HS,14.2844,76.0808217,MYK-DN-HS,11
MYK,DN,MYK-DN,Starter,STR,14.27555,76.0881933,MYK-DN-STR,11
SLU,DN,SLU-DN,Home,HS,14.22141,76.1109867,SLU-DN-HS,11
SLU,DN,SLU-DN,Starter,STR,14.20663,76.116045,SLU-DN-STR,11
SLU,DN,SLU-DN,GS cum Distant,GSDS,14.20177,76.1173983,SLU-DN-GSDS,11
JRU,DN,JRU-DN,Distant,DS,14.14276,76.1342183,JRU-DN-DS,11
JRU,DN,JRU-DN,Home,HS,14.13359,76.13687,JRU-DN-HS,11
JRU,DN,JRU-DN,Starter,STR,14.12008,76.1407617,JRU-DN-STR,11
HLK,DN,HLK-DN,Distant,DS,14.05805,76.1336067,HLK-DN-DS,11
HLK,DN,HLK-DN,Home,HS,14.04852,76.1320333,HLK-DN-HS,11
HLK,DN,HLK-DN,Starter,STR,14.0373,76.1302733,HLK-DN-STR,11
RGI,DN,RGI-DN,Distant,DS,13.9643,76.1214867,RGI-DN-DS,11
RGI,DN,RGI-DN,Home,HS,13.95532,76.12395,RGI-DN-HS,11
RGI,DN,RGI-DN,Starter,STR,13.94399,76.1268683,RGI-DN-STR,11
HSD,DN,HSD-DN,Distant,DS,13.87864,76.13918,HSD-DN-DS,11
HSD,DN,HSD-DN,Home,HS,13.8694,76.1378183,HSD-DN-HS,11
HSD,DN,HSD-DN,Starter,STR,13.86089,76.1316817,HSD-DN-STR,11
SHV,DN,SHV-DN,Home,HS,13.81708,76.0640967,SHV-DN-HS,11
SHV,DN,SHV-DN,Starter,STR,13.80732,76.055735,SHV-DN-STR,11
AJP,DN,AJP-DN,Distant,DS,13.75026,76.0129183,AJP-DN-DS,11
AJP,DN,AJP-DN,Home,HS,13.74074,76.01153,AJP-DN-HS,11
AJP,DN,AJP-DN,Starter,STR,13.7293,76.0104217,AJP-DN-STR,11
NVF,DN,NVF-DN,Distant,DS,13.67642,76.0049267,NVF-DN-DS,11
NVF,DN,NVF-DN,Home,HS,13.66954,75.998365,NVF-DN-HS,11
NVF,DN,NVF-DN,Starter,STR,13.66275,75.9896783,NVF-DN-STR,11
RRB,DN,RRB-DN,Distant,DS,13.60739,75.9621967,RRB-DN-DS,11
RRB,DN,RRB-DN,Home,HS,13.59982,75.96788,RRB-DN-HS,11
RRB,DN,RRB-DN,Starter,STR,13.59029,75.9747583,RRB-DN-STR,11
DRU,DN,DRU-DN,Distant,DS,13.56508,76.001215,DRU-DN-DS,11
DRU,DN,DRU-DN,Home,HS,13.55764,76.00852,DRU-DN-HS,11
DRU,DN,DRU-DN,Starter,STR,13.54577,76.00826,DRU-DN-STR,11
BLKR,DN,BLKR-DN,Distant,DS,13.5154,76.01391,BLKR-DN-DS,11
BLKR,DN,BLKR-DN,Home,HS,13.50761,76.0195783,BLKR-DN-HS,11
BLKR,DN,BLKR-DN,Starter,STR,13.49739,76.0270217,BLKR-DN-STR,11
VNR,DN,VNR-DN,Distant,DS,13.44576,76.0784767,VNR-DN-DS,11
VNR,DN,VNR-DN,Home,HS,13.44003,76.0867317,VNR-DN-HS,11
VNR,DN,VNR-DN,Starter,STR,13.43308,76.0968417,VNR-DN-STR,11
BVR,DN,BVR-DN,Distant,DS,13.40866,76.128465,BVR-DN-DS,11
BVR,DN,BVR-DN,Home,HS,13.40105,76.1363717,BVR-DN-HS,11
BVR,DN,BVR-DN,Starter,STR,13.39266,76.1434567,BVR-DN-STR,11
IB,DN,IB-DN,IB Distant,IBD,13.36934,76.180145,BVR-DN-IBD,11
IB,DN,IB-DN,IBS,IBS,13.36457,76.1883217,BVR-DN-IBS,11
ASK,DN,ASK-DN,Distant,DS,13.32859,76.2343483,ASK-DN-DS,11
ASK,DN,ASK-DN,Home,HS,13.32215,76.2424417,ASK-DN-HS,11
ASK,DN,ASK-DN,Starter,STR,13.31358,76.2532417,ASK-DN-STR,11
ASK,UP,ASK-UP,Starter,STR,13.3179,76.24745,ASK-UP-STR,37
IB,UP,IB-UP,IB Distant,IBD,13.35067,76.197,ASK-UP-IBD,37
IB,UP,IB-UP,IBS,IBS,13.35833,76.1923333,ASK-UP-IBS,37
BVR,UP,BVR-UP,Distant,DS,13.38126,76.1578333,BVR-UP-DS,37
BVR,UP,BVR-UP,Home,HS,13.38938,76.1475,BVR-UP-HS,37
BVR,UP,BVR-UP,Starter,STR,13.39746,76.13929,BVR-UP-STR,37
VNR,UP,VNR-UP,Distant,DS,13.42396,76.108745,VNR-UP-DS,37
VNR,UP,VNR-UP,Home,HS,13.43031,76.10075,VNR-UP-HS,37
VNR,UP,VNR-UP,Starter,STR,13.43628,76.0920417,VNR-UP-STR,37
BLKR,UP,BLKR-UP,Distant,DS,13.4846,76.0362467,BLKR-UP-DS,37
BLKR,UP,BLKR-UP,Home,HS,13.49227,76.0306717,BLKR-UP-HS,37
BLKR,UP,BLKR-UP,Starter,STR,13.50271,76.0230467,BLKR-UP-STR,37
DRU,UP,DRU-UP,Home,HS,13.54026,76.0077583,DRU-UP-HS,37
DRU,UP,DRU-UP,Starter,STR,13.55213,76.0085333,DRU-UP-STR,37
RRB,UP,RRB-UP,Distant,DS,13.57795,75.98428,RRB-UP-DS,37
RRB,UP,RRB-UP,Home,HS,13.58545,75.9786033,RRB-UP-HS,37
RRB,UP,RRB-UP,Starter,STR,13.59456,75.97161,RRB-UP-STR,37
NVF,UP,NVF-UP,Distant,DS,13.6541,75.9782517,NVF-UP-DS,37
NVF,UP,NVF-UP,Home,HS,13.66009,75.9860167,NVF-UP-HS,37
NVF,UP,NVF-UP,Starter,STR,13.66622,75.9939433,NVF-UP-STR,37
AJP,UP,AJP-UP,Distant,DS,13.71423,76.0087783,AJP-UP-DS,37
AJP,UP,AJP-UP,Home,HS,13.72343,76.0096967,AJP-UP-HS,37
AJP,UP,AJP-UP,Starter,STR,13.73558,76.0108433,AJP-UP-STR,37
SHV,UP,SHV-UP,Distant,DS,13.79575,76.0468533,SHV-UP-DS,37
SHV,UP,SHV-UP,Home,HS,13.80332,76.0525533,SHV-UP-HS,37
SHV,UP,SHV-UP,Starter,STR,13.81188,76.059005,SHV-UP-STR,37
HSD,UP,HSD-UP,Distant,DS,13.85219,76.1204583,HSD-UP-DS,37
HSD,UP,HSD-UP,Home,HS,13.85731,76.128505,HSD-UP-HS,37
HSD,UP,HSD-UP,Starter,STR,13.86584,76.13511,HSD-UP-STR,37
RGI,UP,RGI-UP,Distant,DS,13.9293,76.1300583,RGI-UP-DS,37
RGI,UP,RGI-UP,Home,HS,13.93892,76.1278617,RGI-UP-HS,37
RGI,UP,RGI-UP,Starter,STR,13.95064,76.1251183,RGI-UP-STR,37
HLK,UP,HLK-UP,Distant,DS,14.02148,76.1275233,HLK-UP-DS,37
HLK,UP,HLK-UP,Home,HS,14.03083,76.12903,HLK-UP-HS,37
HLK,UP,HLK-UP,Starter,STR,14.04338,76.1310833,HLK-UP-STR,37
JRU,UP,JRU-UP,Distant,DS,14.10398,76.1408583,JRU-UP-DS,37
JRU,UP,JRU-UP,Home,HS,14.11379,76.1422383,JRU-UP-HS,37
JRU,UP,JRU-UP,Starter,STR,14.12645,76.138655,JRU-UP-STR,37
SLU,UP,SLU-UP,Home,HS,14.19943,76.1179583,SLU-UP-HS,37
SLU,UP,SLU-UP,Starter,STR,14.2142,76.1137517,SLU-UP-STR,37
SLU,UP,SLU-UP,GS cum Distant,GSDS,14.22048,76.11127,SLU-UP-GSDS,37
SLU,UP,SLU-UP,IBS,IBS,14.2267,76.10865,SLU-UP-IBS,37
MYK,UP,MYK-UP,Distant,DS,14.26187,76.0938083,MYK-UP-DS,37
MYK,UP,MYK-UP,Home,HS,14.27011,76.0903383,MYK-UP-HS,37
MYK,UP,MYK-UP,Starter,STR,14.28065,76.0843533,MYK-UP-STR,37
MYK,UP,MYK-UP,GS cum Distant,GSDS,14.28346,76.08163,MYK-UP-GSDS,37
KAG,UP,KAG-UP,Distant,DS,14.31493,76.0502067,KAG-UP-DS,37
KAG,UP,KAG-UP,Home,HS,14.32171,76.0434233,KAG-UP-HS,37
KAG,UP,KAG-UP,Starter,STR,14.32976,76.03387,KAG-UP-STR,37
THN,UP,THN-UP,Distant,DS,14.38158,75.97382,THN-UP-DS,37
THN,UP,THN-UP,Home,HS,14.38994,75.9696267,THN-UP-HS,37
THN,UP,THN-UP,Starter,STR,14.40079,75.9641,THN-UP-STR,37
THN,UP,THN-UP,GS cum Distant,GSDS,14.40456,75.9622917,THN-UP-GSDS,37
DVG,UP,DVG-UP,Distant,DS,14.45832,75.9352767,DVG-UP-DS,37
DVG,UP,DVG-UP,Home,HS,14.46614,75.9280267,DVG-UP-HS,37
DVG,UP,DVG-UP,Starter,STR,14.46879,75.916935,DVG-UP-STR,37
AVC,UP,AVC-UP,Distant,DS,14.49046,75.871335,AVC-UP-DS,37
AVC,UP,AVC-UP,Home,HS,14.49481,75.86248,AVC-UP-HS,37
AVC,UP,AVC-UP,Starter,STR,14.49953,75.8485033,AVC-UP-STR,37
AVC,UP,AVC-UP,GS cum Distant,GSDS,14.50099,75.8425783,AVC-UP-GSDS,37
HRR,UP,HRR-UP,Distant,DS,14.50365,75.8329083,HRR-UP-DS,37
HRR,UP,HRR-UP,Home,HS,14.50871,75.8237017,HRR-UP-HS,37
HRR,UP,HRR-UP,Starter,STR,14.51581,75.81056,HRR-UP-STR,37
KMPS,UP,KMPS-UP,Distant,DS,14.52038,75.8000633,KMPS-UP-DS,37
KMPS,UP,KMPS-UP,Home,HS,14.52257,75.7874133,KMPS-UP-HS,37
CLI,UP,CLI-UP,Distant,DS,14.54928,75.7547617,CLI-UP-DS,37
CLI,UP,CLI-UP,Home,HS,14.55598,75.7457383,CLI-UP-HS,37
CLI,UP,CLI-UP,Starter,STR,14.56169,75.7350667,CLI-UP-STR,37
RNR,UP,RNR-UP,Home,HS,14.61907,75.6451533,RNR-UP-HS,37
RNR,UP,RNR-UP,Starter,STR,14.62663,75.63491,RNR-UP-STR,37
DAD,UP,DAD-UP,Distant,DS,14.66067,75.5949883,DAD-UP-DS,37
DAD,UP,DAD-UP,Home,HS,14.66597,75.5868267,DAD-UP-HS,37
DAD,UP,DAD-UP,Starter,STR,14.6678,75.5747067,DAD-UP-STR,37
BYD,UP,BYD-UP,Distant,DS,14.6876,75.5113683,BYD-UP-DS,37
BYD,UP,BYD-UP,Home,HS,14.69484,75.4979467,BYD-UP-HS,37
BYD,UP,BYD-UP,Starter,STR,14.70006,75.48855,BYD-UP-STR,37
HVR,UP,HVR-UP,Distant,DS,14.77829,75.423295,HVR-UP-DS,37
HVR,UP,HVR-UP,Home,HS,14.78612,75.4171067,HVR-UP-HS,37
HVR,UP,HVR-UP,Starter,STR,14.79997,75.407825,HVR-UP-STR,37
KJG,UP,KJG-UP,Distant,DS,14.83318,75.3992967,KJG-UP-DS,37
KJG,UP,KJG-UP,Home,HS,14.84244,75.4037017,KJG-UP-HS,37
KJG,UP,KJG-UP,Starter,STR,14.85292,75.40864,KJG-UP-STR,37
SVNR,UP,SVNR-UP,Distant,DS,14.94669,75.4046833,SVNR-UP-DS,37
SVNR,UP,SVNR-UP,Home,HS,14.95667,75.405655,SVNR-UP-HS,37
SVNR,UP,SVNR-UP,Starter,STR,14.96757,75.4083933,SVNR-UP-STR,37
YLG,UP,YLG-UP,Distant,DS,15.01353,75.41404,YLG-UP-DS,37
YLG,UP,YLG-UP,Home,HS,15.02341,75.4126617,YLG-UP-HS,37
YLG,UP,YLG-UP,Starter,STR,15.03679,75.4107767,YLG-UP-STR,37
GDI,UP,GDI-UP,Distant,DS,15.10797,75.3696333,GDI-UP-DS,37
GDI,UP,GDI-UP,Home,HS,15.11521,75.3639083,GDI-UP-HS,37
GDI,UP,GDI-UP,Starter,STR,15.12703,75.358275,GDI-UP-STR,37
SNH,UP,SNH-UP,Distant,DS,15.19178,75.3151083,SNH-UP-DS,37
SNH,UP,SNH-UP,Home,HS,15.19736,75.3072133,SNH-UP-HS,37
SNH,UP,SNH-UP,Starter,STR,15.20683,75.29694,SNH-UP-STR,37
KNO,UP,KNO-UP,Distant,DS,15.24332,75.2645433,KNO-UP-DS,37
KNO,UP,KNO-UP,Home,HS,15.2515,75.2568817,KNO-UP-HS,37
KNO,UP,KNO-UP,Starter,STR,15.25986,75.2492367,KNO-UP-STR,37
SUBL,UP,SUBL-UP,Distant,DS,15.31678,75.1840333,SUBL-UP-DS,37
SUBL,UP,SUBL-UP,Home,HS,15.3253,75.1797383,SUBL-UP-HS,37
SUBL,UP,SUBL-UP,Starter,STR,15.33622,75.17421,SUBL-UP-STR,37
SUBL,UP,SUBL-UP,LSS cum Distant,LSSDS,15.34094,75.1718267,SUBL-UP-LSSDS,37
UBL(B),UP,UBL(B)-UP,Home,HS,15.34503,75.169135,UBL(B)-UP-HS,37
BDGU,DN,BDGU-DN,Distant,DS,15.38381,76.2842483,BDGU-DN-DS,24
BDGU,DN,BDGU-DN,Home,HS,15.39006,76.2910933,BDGU-DN-HS,24
BDGU,DN,BDGU-DN,Starter,STR,15.39762,76.2995167,BDGU-DN-STR,24
JBGD,DN,JBGD-DN,Distant,DS,15.42802,76.3493533,JBGD-DN-DS,24
JBGD,DN,JBGD-DN,Home,HS,15.42727,76.3602533,JBGD-DN-HS,24
JBGD,DN,JBGD-DN,Starter,STR,15.4236,76.37053,JBGD-DN-STR,24
CKBK,DN,CKBK-DN,Distant,DS,15.42939,76.4235117,CKBK-DN-DS,24
CKBK,DN,CKBK-DN,Home,HS,15.42884,76.43324,CKBK-DN-HS,24
CKBK,DN,CKBK-DN,Starter,STR,15.42811,76.4464217,CKBK-DN-STR,24
GGVT,DN,GGVT-DN,Distant,DS,15.4484,76.5306633,GGVT-DN-DS,24
GGVT,DN,GGVT-DN,Home,HS,15.4453,76.5399533,GGVT-DN-HS,24
GGVT,DN,GGVT-DN,Starter,STR,15.44113,76.5524167,GGVT-DN-STR,24
SIDG,DN,SIDG-DN,Distant,DS,15.50792,76.6287367,SIDG-DN-DS,24
SIDG,DN,SIDG-DN,Home,HS,15.51558,76.6346167,SIDG-DN-HS,24
SIDG,DN,SIDG-DN,Starter,STR,15.52494,76.6417217,SIDG-DN-STR,24
KTGG,DN,KTGG-DN,Distant,DS,15.60112,76.671215,KTGG-DN-DS,24
KTGG,DN,KTGG-DN,Home,HS,15.61011,76.67447,KTGG-DN-HS,24
KTGG,DN,KTGG-DN,Starter,STR,15.62202,76.6787017,KTGG-DN-STR,24
GEBL,DN,GEBL-DN,Distant,DS,15.67171,76.7314333,GEBL-DN-DS,24
GEBL,DN,GEBL-DN,Home,HS,15.67972,76.7371883,GEBL-DN-HS,24
GEBL,DN,GEBL-DN,Starter,STR,15.68891,76.74381,GEBL-DN-STR,24
SNNR,DN,SNNR-DN,Distant,DS,15.73881,76.7620433,SNNR-DN-DS,24
SNNR,DN,SNNR-DN,Home,HS,15.74842,76.7655583,SNNR-DN-HS,24
SNNR,UP,SNNR-UP,Starter,STR,15.75463,76.7677283,SNNR-UP-STR,50
GEBL,UP,GEBL-UP,Distant,DS,15.70169,76.7529033,GEBL-UP-DS,50
GEBL,UP,GEBL-UP,Home,HS,15.69375,76.7472317,GEBL-UP-HS,50
GEBL,UP,GEBL-UP,Starter,STR,15.68369,76.7399567,GEBL-UP-STR,50
KTGG,UP,KTGG-UP,Distant,DS,15.63684,76.6849033,KTGG-UP-DS,50
KTGG,UP,KTGG-UP,Home,HS,15.62812,76.68099,KTGG-UP-HS,50
KTGG,UP,KTGG-UP,Starter,STR,15.61742,76.6770567,KTGG-UP-STR,50
SIDG,UP,SIDG-UP,Distant,DS,15.5382,76.6484767,SIDG-UP-DS,50
SIDG,UP,SIDG-UP,Home,HS,15.52999,76.64539,SIDG-UP-HS,50
SIDG,UP,SIDG-UP,Starter,STR,15.51984,76.6378283,SIDG-UP-STR,50
GGVT,UP,GGVT-UP,Distant,DS,15.43573,76.568305,GGVT-UP-DS,50
GGVT,UP,GGVT-UP,Home,HS,15.43875,76.5594033,GGVT-UP-HS,50
GGVT,UP,GGVT-UP,Starter,STR,15.443,76.5470067,GGVT-UP-STR,50
CKBK,UP,CKBK-UP,Distant,DS,15.4287,76.4624467,CKBK-UP-DS,50
CKBK,UP,CKBK-UP,Home,HS,15.4278,76.4525317,CKBK-UP-HS,50
CKBK,UP,CKBK-UP,Starter,STR,15.42849,76.44042,CKBK-UP-STR,50
JBGD,UP,JBGD-UP,Distant,DS,15.42147,76.3865117,JBGD-UP-DS,50
JBGD,UP,JBGD-UP,Home,HS,15.42139,76.3769217,JBGD-UP-HS,50
JBGD,UP,JBGD-UP,Starter,STR,15.42539,76.36574,JBGD-UP-STR,50
BDGU,UP,BDGU-UP,Distant,DS,15.40814,76.3113067,BDGU-UP-DS,50
BDGU,UP,BDGU-UP,Home,HS,15.4019,76.3043667,BDGU-UP-HS,50
BDGU,UP,BDGU-UP,Starter,STR,15.39393,76.29545,BDGU-UP-STR,50
GIN,UP,GIN-UP,Distant,DS,15.3463,76.2654383,GIN-UP-DS,50
GIN,UP,GIN-UP,Home,HS,15.34782,76.2562433,GIN-UP-HS,50
KANR,DN,KANR-DN,Distant,DS,15.46828,75.99852,KANR-DN-DS,23
KANR,DN,KANR-DN,Home,HS,15.47701,75.9946183,KANR-DN-HS,23
KANR,DN,KANR-DN,Starter,STR,15.48748,75.987025,KANR-DN-STR,23
SGNL,DN,SGNL-DN,Distant,DS,15.54708,75.9765283,SGNL-DN-DS,23
SGNL,DN,SGNL-DN,Home,HS,15.5552,75.9787167,SGNL-DN-HS,23
SGNL,DN,SGNL-DN,Starter,STR,15.56619,75.98176,SGNL-DN-STR,23
YLBA,DN,YLBA-DN,Distant,DS,15.59556,76.0116483,YLBA-DN-DS,23
YLBA,DN,YLBA-DN,Home,HS,15.5988,76.020145,YLBA-DN-HS,23
YLBA,DN,YLBA-DN,Starter,STR,15.60947,76.0275117,YLBA-DN-STR,23
HAPR,DN,HAPR-DN,Distant,DS,15.62786,76.0513133,HAPR-DN-DS,23
HAPR,DN,HAPR-DN,Home,HS,15.63222,76.0594133,HAPR-DN-HS,23
HAPR,DN,HAPR-DN,Starter,STR,15.63775,76.0695867,HAPR-DN-STR,23
LNBI,DN,LNBI-DN,Distant,DS,15.66197,76.1394067,LNBI-DN-DS,23
LNBI,DN,LNBI-DN,Home,HS,15.67058,76.144035,LNBI-DN-HS,23
LNBI,DN,LNBI-DN,Starter,STR,15.68086,76.149325,LNBI-DN-STR,23
KHTI,DN,KHTI-DN,Distant,DS,15.7351,76.1897883,KHTI-DN-DS,23
KHTI,UP,KHTI-UP,Starter,STR,15.74398,76.2025183,KHTI-UP-STR,49
LNBI,UP,LNBI-UP,Distant,DS,15.69385,76.1560317,LNBI-UP-DS,49
LNBI,UP,LNBI-UP,Home,HS,15.68578,76.1518233,LNBI-UP-HS,49
LNBI,UP,LNBI-UP,Starter,STR,15.67494,76.146125,LNBI-UP-STR,49
HAPR,UP,HAPR-UP,Distant,DS,15.64538,76.0835283,HAPR-UP-DS,49
HAPR,UP,HAPR-UP,Home,HS,15.64075,76.074995,HAPR-UP-HS,49
HAPR,UP,HAPR-UP,Starter,STR,15.60737,76.1054,HAPR-UP-STR,49
YLBA,UP,YLBA-UP,Distant,DS,15.62055,76.03956,YLBA-UP-DS,49
